Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Description,User Name,User Followers Count,sentiment_transformer
Education Loan,1782029962293514731,Sun Apr 21 12:53:46 +0000 2024,https://twitter.com/CongressMykkudy/status/1782029962293514731,"My First Vote to Congress
Students Education Loan Waived Off
#HaathBadlegaHalaat https://t.co/FYvSg2jjUg",['HaathBadlegaHalaat'],3,0,0,0,en,['https://pbs.twimg.com/media/GLsKy7nXwAEX4t4.jpg'],[],[],1047170437824872448,"2024 PMo 🇮🇳
Shri  @RahulGandhi  Anna .
 #GintiKaro |
#BharatBharosa  | #PehliNaukriPakki  | #KisaanMSPGuarantee",CongressMykkudy,5676,0
Education Loan,1782029694755381562,Sun Apr 21 12:52:42 +0000 2024,https://twitter.com/mmfwilson/status/1782029694755381562,@TheGeorgiaGang @TharonJohnson @PhilKentAtl @IAM_JanelleK @EastersMelita @GovKemp @RepLoudermilk NO one forced you to get a student loan!! That’s one of the biggest rackets in education. It only contributes to the increase in the cost of education for everyone. Learn  to budget🇺🇸,[],3,0,0,0,en,[],[],"['TheGeorgiaGang', 'TharonJohnson', 'PhilKentAtl', 'IAM_JanelleK', 'EastersMelita', 'GovKemp', 'RepLoudermilk']",1167170508,No Description,mmfwilson,76,0
Education Loan,1782029418224890079,Sun Apr 21 12:51:36 +0000 2024,https://twitter.com/lanning_erin/status/1782029418224890079,"Our tax dollars now paid for this guys education and he's going to take a sabbatical now. Awesome
A Gen Xer who got $250,000 in student loans forgiven said he can now finally start saving for retirement — and consider his dream of studying in India
https://t.co/jOljMpW2eU",[],1,0,0,0,en,[],[],[],1308103161849081856,"began following politics after 9/11. born in USA, raised in Canada. proud Trump supporter, Catholic,conservative, no DMs 
gettr @hawaiiborn18",lanning_erin,1716,2
Education Loan,1782029417122050105,Sun Apr 21 12:51:36 +0000 2024,https://twitter.com/Javid_VJ/status/1782029417122050105,"Is he really prime minister of India? Divider the chief! We dont have no hopes on @ECISVEEP Supreme court should file suo motto case and warns Modi to behave properly! How many times, he will play with Hindu-Muslim story? Congress guaranteed education loan waiver will benifit OBC",[],8,1,0,0,en,[],[],['ECISVEEP'],1026606198,"script Writer- Anchor-Former Journo at Sun tv, Thanthi TV.. Proud Indian 🇮🇳 My Tweets are Personal",Javid_VJ,129,0
Education Loan,1782029156429271384,Sun Apr 21 12:50:34 +0000 2024,https://twitter.com/javed_imra92345/status/1782029156429271384,Congress will made education more accessible by waiving off massive student loan debt.  #StudentsLoanMaafi,['StudentsLoanMaafi'],3,0,0,0,en,[],[],[],1736236515578322944,"पश्चिम उत्तर प्रदेश जिला अमरोहा
NSUI पूर्व सोशल मीडिया जिला कोर्डिनेटर व पूर्व पश्चिम प्रदेश सचिव
PYC पूर्व सोशल मीडिया जिला कोर्डिनेटर व पश्चिम प्रदेश सचिव",javed_imra92345,36,2
Education Loan,1782029044977913988,Sun Apr 21 12:50:07 +0000 2024,https://twitter.com/Theoretica72516/status/1782029044977913988,"@Kd7qkPaul @DeltaD08373004 @thejackhopkins You realize what this sounds like right?  Also, side note,  all money used for EVERYTHING is printed and on loan.  That includes your salary genius.  Pretty shocked they used the credit card ref here.  If I have to explain why this is fucked up, you need more education. https://t.co/PrQXCTHGmu",[],3,0,0,1,en,['https://pbs.twimg.com/media/GLsIkTAXEAAHN00.png'],[],"['Kd7qkPaul', 'DeltaD08373004', 'thejackhopkins']",1720212894065831936,No Description,Theoretica72516,19,0
Education Loan,1782028991404417026,Sun Apr 21 12:49:54 +0000 2024,https://twitter.com/javed_imra92345/status/1782028991404417026,"Turning point in education affordability. Congress decision to waive off loan of a  student, will change the lives of Crores of Youth. #StudentsLoanMaafi",['StudentsLoanMaafi'],4,0,0,0,en,[],[],[],1736236515578322944,"पश्चिम उत्तर प्रदेश जिला अमरोहा
NSUI पूर्व सोशल मीडिया जिला कोर्डिनेटर व पूर्व पश्चिम प्रदेश सचिव
PYC पूर्व सोशल मीडिया जिला कोर्डिनेटर व पश्चिम प्रदेश सचिव",javed_imra92345,36,2
Education Loan,1782028976170648019,Sun Apr 21 12:49:51 +0000 2024,https://twitter.com/SevadalAWR/status/1782028976170648019,"With Congress's plan to waive off student loans, a debt-free education is on the horizon! #StudentsLoanMaafi https://t.co/69XlVLZdLx",['StudentsLoanMaafi'],6,0,0,0,en,['https://pbs.twimg.com/media/GLsJ5aia8AABncf.jpg'],[],[],1558687361768509440,"Official Twitter Account Alwar Congress Sevadal-Rajasthan. @CongressSevadal 
 is headed by the Chief Organiser 
@LalgiDesai
  RTs are not endorsements",SevadalAWR,2400,2
Education Loan,1782028237398286619,Sun Apr 21 12:46:54 +0000 2024,https://twitter.com/CAP34816378/status/1782028237398286619,"@Victorshi2020 Marxism isn't that hard to learn on your own and you could have saved all that college money. Oh wait, you part of the student loan forgiveness?  Free education either way.",[],2,0,0,0,en,[],[],['Victorshi2020'],1409183820147040256,"Christian, American Patriot",CAP34816378,204,0
Education Loan,1782026924946014311,Sun Apr 21 12:41:42 +0000 2024,https://twitter.com/Fred4Wi/status/1782026924946014311,"@CollinRugg Meanwhile actual U.S. citizens  are in to debt to the U.S. Government with predatory education loans and have no way out.

Congress hates indebted students and loves foreign countries.",[],5,0,0,0,en,[],[],['CollinRugg'],1635996204419932161,I am Fred and I like people and basketball and cars. I mostly invest but sometimes trade. He/Him/Her/She/They/Them/Dog/Cat/Wolf/Tiger/Bee/Homosapien/Neanderthal,Fred4Wi,126,0
Education Loan,1782026825612300613,Sun Apr 21 12:41:18 +0000 2024,https://twitter.com/PostiveImpact89/status/1782026825612300613,@Qhawe___L Then make their stupid school education seem like it’s working.. while made it of Kasi through heavy bank loans.,[],26,1,1,0,en,[],[],['Qhawe___L'],1710175593864589312,🇿🇦,PostiveImpact89,981,0
Education Loan,1782026678077723035,Sun Apr 21 12:40:43 +0000 2024,https://twitter.com/Ndonnauc/status/1782026678077723035,"@0bservist @Dxpo_ Chai. You follow for people wey benefit from subsidized education oh. 

Tinubu Abeg roll out student loans. 🙏 https://t.co/M3jrJTtiyK",[],4,0,0,0,en,[],[],"['0bservist', 'Dxpo_']",910252670920818689,"Currently: Sapa. Ex: Igboro, Trenches",Ndonnauc,1415,0
Education Loan,1782026420249895301,Sun Apr 21 12:39:41 +0000 2024,https://twitter.com/SevadalUPB/status/1782026420249895301,"According to data from the Reserve Bank of India (RBI), the outstanding portfolio of education loans surged to Rs 96,847 crore in 2022-23, up from Rs 82,723 crore in the previous year.

#StudentsLoanMaafi",['StudentsLoanMaafi'],8,0,0,0,en,[],[],[],1050279012684070912,Official Account of BundelKhand Uttar Pradesh Congress Sevadal @CongressSevadal is headed by the Chief Organiser Shri @LaljiDesaiG. RTs are not endorsements.,SevadalUPB,4575,2
Education Loan,1782026166750400902,Sun Apr 21 12:38:41 +0000 2024,https://twitter.com/ManekaMitra/status/1782026166750400902,"@kpsingh1966 @ShekharGupta @smruuuti My parents were govt. employees. My father started life in post office at salary of 60. For financing my education at IIT, my parents sometimes used to forfeit dinner. When I first obtained the first Mudra loan, I already had a trading business. I spent three/four months in bank.",[],8,0,0,2,en,[],[],"['kpsingh1966', 'ShekharGupta', 'smruuuti']",2357663077,"IITian, Former Chief of Operation of Chemical Major, RW, believe in Bharat.",ManekaMitra,292,0
Education Loan,1782025703522721834,Sun Apr 21 12:36:50 +0000 2024,https://twitter.com/JohnP_NJ/status/1782025703522721834,"@Bubblebathgirl Biden wants to pay off these entitled kids' ""education"" on our dime.
No thanks - I'd rather we pay off the Votech kids' student loans.
This is what entitlement looks like. https://t.co/KyKcPw98Ea",[],7,0,0,0,en,['https://pbs.twimg.com/media/GLsGy8KWIAA4WCB.jpg'],[],['Bubblebathgirl'],1408113192824410116,No,JohnP_NJ,893,0
Education Loan,1782025691677982764,Sun Apr 21 12:36:47 +0000 2024,https://twitter.com/RayJanski/status/1782025691677982764,"@unrepentantpop @RealJamesWoods Why would schools reduce cost? The government is paying the tuition, and they have an endless supply of money. If government stopped subsidizing education through things like “loan forgiveness”, tuition costs would plummet.",[],15,0,0,0,en,[],[],"['unrepentantpop', 'RealJamesWoods']",1511510075424313349,No Description,RayJanski,33,0
Indira Gandhi National Widow Pension,1777202845650972814,Mon Apr 08 05:12:31 +0000 2024,https://twitter.com/CSCegov_/status/1777202845650972814,"All CSC's should help citizens use #DigiPay to withdraw the amount transferred under:

- Old Age Pension
- Widow Pension
- Disability Pension
- Indira Gandhi National Old Age Pension Scheme
- NFBS
- Indira Gandhi National Widow Pension Scheme
- National Pension System(NPS) https://t.co/IW9CQLSeAk",['DigiPay'],3852,84,8,5,en,['https://pbs.twimg.com/media/GKnkXHeXcAIvrw5.jpg'],[],[],3187439142,"Official Twitter Handle of Common Services Centres, a Govt. of India entity working under @GoI_Meity. Providing #DigitalIndia services.",CSCegov_,336269,0
Indira Gandhi National Widow Pension,1764175979722027433,Sun Mar 03 06:28:25 +0000 2024,https://twitter.com/CMOfficeAssam/status/1764175979722027433,"Govt of Assam endeavours to provide a dignified life to widows, who need assistance.

Women, who are outside the purview of Orunodoi are being provided a topup of ₹950 as State contribution under Indira Gandhi National Widow Pension Scheme.

#AssamGovernance https://t.co/hODGPvaIyG",['AssamGovernance'],1236,20,5,2,en,['https://pbs.twimg.com/media/GHuckspWoAAYN9I.jpg'],[],[],851797564060033029,"Chief Minister's Office, Government of Assam",CMOfficeAssam,512553,0
Indira Gandhi National Widow Pension,1755185668995563893,Wed Feb 07 11:04:07 +0000 2024,https://twitter.com/MeitYCeG/status/1755185668995563893,"All CSCs should help citizens use #DigiPay to withdraw the amount transferred under:
- Old Age Pension
- Widow Pension
- Disability Pension
- Indira Gandhi National Old Age Pension Scheme

For any query, write us on helpdesk@csc.gov.in or call on 14599. https://t.co/cbkDIOE2El",['DigiPay'],59,0,0,0,en,['https://pbs.twimg.com/media/GFusDwlWcAAw0WO.jpg'],[],[],1077076428548534272,"Official Centre for e-Governance, Ministry of Electronics and Information Technology, Government of India",MeitYCeG,466,0
Indira Gandhi National Widow Pension,1753691787087184355,Sat Feb 03 08:07:58 +0000 2024,https://twitter.com/hindupost/status/1753691787087184355,"Ishrat khatoon of Darbhanga was fraudulently taking pension under Indira Gandhi National Widow Pension Scheme via a fake death certificate for her husband Md. Taufeeq, who is actually alive and working in Mumbai. Involvement of a Panchayat board member from Nazra Mohammed village https://t.co/tiCJYsauXY",[],1034,35,32,0,en,['https://pbs.twimg.com/media/GFZdYuyaQAAGPFs.jpg'],[],[],4366154414,"A media outlet that provides the correct perspective on issues affecting Hindus.
Support Us:https://t.co/2u9nIIaRmw
Telegram:https://t.co/Sk5VBSk7cE",hindupost,51568,0
Indira Gandhi National Widow Pension,1752996077039448253,Thu Feb 01 10:03:28 +0000 2024,https://twitter.com/CSCegov_/status/1752996077039448253,"All CSCs should help citizens use #DigiPay to withdraw the amount transferred under:

- Old Age Pension
- Widow Pension
- Disability Pension
- IGNOAPS
- National Family Benefit Scheme (#NFBS)
- Indira Gandhi National Widow Pension Scheme (#IGNWPS)
- National Pension System (#NPS) https://t.co/Uf3WWeVcDH","['DigiPay', 'NFBS', 'IGNWPS', 'NPS']",6610,135,24,8,en,['https://pbs.twimg.com/media/GFPissaWUAAVDTR.jpg'],[],[],3187439142,"Official Twitter Handle of Common Services Centres, a Govt. of India entity working under @GoI_Meity. Providing #DigitalIndia services.",CSCegov_,336269,0
Indira Gandhi National Widow Pension,1740651278232138120,Fri Dec 29 08:29:39 +0000 2023,https://twitter.com/outlookbusiness/status/1740651278232138120,"Widows in below-poverty-line households benefit from Vidhwa Pension Yojana, also known as the Indira Gandhi National Widow Pension Scheme. 

The centre and state provide financial support; know the eligibility and required documentation.

Join us at JIO Convention Centre Mumbai https://t.co/MW3CzIATEA",[],35,0,0,0,en,"['https://pbs.twimg.com/media/GCf7BsxbcAAA02H.jpg', 'https://pbs.twimg.com/media/GCgJBYSbAAAXlfE.jpg', 'https://pbs.twimg.com/media/GCgJCkSaIAAhEz1.jpg']",[],[],1512299873000853506,"Catch latest news and views on business, economy, personal finance, cryptocurrency, and more",outlookbusiness,1043,2
Indira Gandhi National Widow Pension,1737347720602673566,Wed Dec 20 05:42:29 +0000 2023,https://twitter.com/NandkumarSBJP/status/1737347720602673566,"The scheme ""Indira Gandhi National Widow Pension Scheme (IGNWPS)"" is one of the five sub-schemes of the National Social Assistance Programme (NSAP). Under IGNWPS, widows living Below Poverty Line, aged between 40 to 59 years, are eligible to apply. https://t.co/mdxBhMSJvg",[],9,0,0,0,en,['https://pbs.twimg.com/media/GBxMhzrbkAEwYf7.jpg'],[],[],1700146181446180865,No Description,NandkumarSBJP,3,2
Indira Gandhi National Widow Pension,1737329478530158990,Wed Dec 20 04:30:00 +0000 2023,https://twitter.com/outlookbusiness/status/1737329478530158990,"Vidhwa Pension Yojana or Indira Gandhi National Widow Pension Scheme is designed for widows belonging to the Below Poverty Line (BPL) category.

Read More: https://t.co/35ZipMif5s

 #OutlookRetirement #govtscheme #BPL #CelebrateRetirement #40After40 #OutlookMoney40After40","['OutlookRetirement', 'govtscheme', 'BPL', 'CelebrateRetirement', '40After40', 'OutlookMoney40After40']",43,0,0,0,en,[],[],[],1512299873000853506,"Catch latest news and views on business, economy, personal finance, cryptocurrency, and more",outlookbusiness,1043,0
Indira Gandhi National Widow Pension,1734143136539320793,Mon Dec 11 09:28:37 +0000 2023,https://twitter.com/upsc_readers/status/1734143136539320793,"✅Indira Gandhi National Widow Pension Scheme (IGNWPS) : BPL widows aged 40- 59 years are entitled to a monthly pension of Rs. 200/-. 

✅Indira Gandhi National Disability Pension Scheme (IGNDPS)  : BPL persons aged 18-59 years with severe and multiple disabilities are",[],36,0,0,1,en,[],[],[],1591166985789837312,"📝GS Preparation| PSIR Optional | ⏰IAS~IPS~IFS
🔰Tips and Tricks ❤
Be so prepared that they can't ignore you!

Free UPSC Notes Group 👇",upsc_readers,17373,0
Indira Gandhi National Widow Pension,1730224629178921279,Thu Nov 30 13:57:52 +0000 2023,https://twitter.com/BigYojana/status/1730224629178921279,"Indira Gandhi National Widow Pension Scheme 2023
https://t.co/yEXmUHe9fe 
सरकार ने देश की महिलाओ को प्रतिमाह उनके भरण पोषण हेतु आर्थिक सहायता प्रदान करने के लिए Indira Gandhi National Widow Pension Scheme-IGNWPS लेकर आयी है l",[],18,0,0,0,und,[],[],[],1627868247965204480,भारत सरकार (केंद्र सरकार) और राज्य सरकारो द्वारा चलायी जाने वाली सभी प्रकार की नई एव पुरानी सरकारी योजनाओ के बारे में जानकारी शेयर किये जायेंगे l,BigYojana,2,0
